TG-A2 COMP INLET TEMP,TG-A2 IGV REF
111.21668941448442,
111.32489966025265,
111.35744698341524,
111.2874455612965,
111.39663352121599,
111.44088101161852,
111.40691814784877,
111.44429834706925,
111.55087966671213,
111.54458434428554,
111.5277853447499,
111.61408642125626,
111.58891806281405,
111.70634704010003,
111.65580782019731,
111.68773468424382,
111.70975104150678,
111.70130326165093,
111.70382176007477,
111.64852762637116,
111.60452538412996,
111.5762255928712,
111.602939996679,
111.54046017118951,
111.52045662533757,
111.51063714161523,
111.50029948872285,
111.44552594948327,
111.495266506496,
111.2940067187231,
111.33081985865984,
111.31257500594832,
111.31666188134088,
111.31134339778211,
111.33555259971259,
111.3137071000381,
111.3248234983161,
111.38582381918405,
111.35385524042364,
111.30637991840624,
111.44318508638018,
111.31571257867954,
111.22821211379953,
111.13363305292714,
111.06803745513058,
111.10913021299056,
111.16886044494653,
111.09135851216658,
111.01385657938663,
110.99477294089169,
111.203452340916,
111.19742257436039,
111.15677909640905,
111.2068164653238,
111.22247528852895,
111.12378557008078,
111.1653249336654,
111.14920847679488,
110.9863636108319,
111.06350848381886,
111.07905364761362,
111.13381386127634,
111.07701464356337,
110.98439754415436,
110.97530403248211,
110.93998728057784,
110.89095267594791,
110.85370199027317,
110.78284342605828,
110.88359092744466,
110.94048804542271,
110.97607480198029,
110.97036571825195,
110.99570860820715,
111.00190387874635,
110.97877113030675,
110.99700830714151,
111.01828949924572,
111.02635472977533,
110.98432636947837,
110.94724106364839,
110.9633572513344,
110.970402531599,
110.9294565469782,
110.93692854592577,
111.00836500534271,
110.96123220047086,
111.00219271666603,
110.99758531578506,
110.88693487163737,
110.90583741067111,
110.9269054387124,
110.9263553343763,
110.9238943821095,
110.97462745470098,
110.82971149187328,
110.82806939843809,
110.87742695736512,
111.01794698226445,
110.94687876857351,
110.83864811691417,
110.90860792820556,
110.99074095384896,
111.00289061507765,
110.94807974433114,
110.97460166291924,
111.0225031464133,
111.08041872801053,
111.10396535044303,
111.01370855403246,
110.78963090049486,
110.91515397307231,
110.94494344393874,
110.87307913559155,
110.88339556336403,
110.86526145481504,
110.83911889737058,
110.76839581217419,
110.87750925745055,
110.78817363529687,
110.82020256014808,
110.83404910723885,
110.75175053363459,
110.735313273957,
110.82638995408908,
110.78630231525439,
110.7534190764837,
110.70799446641468,
110.70661221248201,
110.7694801367633,
110.73911514652893,
110.76169181451098,
110.88461417638696,
110.91325938384566,
110.92016559675633,
110.98437456430719,
110.92348239517978,
110.85016827959774,
110.8232011939492,
110.83153095803068,
110.76830907703584,
110.69207112168661,
110.6963263074112,
110.74712483007254,
110.77585135021712,
110.93496921974442,
110.87639853243199,
111.00759607104584,
111.07571054337753,
111.08487478449216,
111.03619366522878,
111.04901848985193,
110.98880979345283,
110.96569603171665,
110.86140448493934,
110.84161468323579,
110.88228853884735,
110.9535952319431,
110.76134815784275,
110.83860585009447,
110.81450883160656,
110.72557793424465,
110.70419283379604,
110.65417626759766,
110.51092304091183,
110.47293138841928,
110.48546105953244,
110.3570939127211,
110.3015762538393,
110.35598069708173,
110.24636434889088,
110.23362276087748,
110.31417847101888,
110.2295773248954,
110.13619067978536,
110.15350976201074,
110.06220353725521,
110.03917548142839,
110.01614742560157,
109.93631047921566,
109.83952703740508,
109.93690492841932,
109.81325231597714,
109.77206073790596,
109.69392766099031,
109.59345419498264,
109.61306570790633,
109.67957598766495,
109.70228158901072,
109.7249871903565,
109.74769279170226,
109.67234509787005,
109.52901634177194,
109.68172240438044,
109.58926882622556,
109.61396506934194,
109.60719883184673,
109.61106332763616,
109.52123724976555,
109.53800260223915,
109.48395523701174,
109.55567687222734,
109.46536218036897,
109.40913106111913,
109.48826963821193,
109.56713624183605,
109.63231155446317,
109.60474414184223,
109.66032802986085,
109.73030983848393,
109.69472726680338,
109.60877026761183,
109.61670097371666,
109.57297997851417,
109.63099277168637,
109.60872822938211,
109.60486899499547,
109.63102252438561,
109.55545214888537,
109.48549142770133,
109.49350401724475,
109.4749280707978,
109.45005479492123,
109.50553598280696,
109.50669242379773,
109.55837726342492,
109.58715564791501,
109.50382743902401,
109.57792698897188,
109.58096154716625,
109.70583722643086,
109.76337673956344,
109.8367105625019,
109.67110950897137,
109.75702199591323,
109.77513009257925,
109.71792885994435,
109.76128202542196,
109.8169270329566,
109.89611293635724,
109.81568816466189,
109.6947012286716,
109.7727002350074,
109.69544041423127,
109.70964229935366,
109.6357178896262,
109.65385688387789,
109.62862776874876,
109.68931028098903,
109.73846517388243,
109.76888900064036,
109.65052212306301,
109.64488696813385,
109.68354402194937,
109.7503246460896,
109.79173496654998,
109.83028565532217,
109.7993411437215,
109.8441331350524,
109.83456648617361,
109.88967048484417,
109.85037708401214,
109.87452873385408,
109.9735868024143,
109.89457386983791,
109.91745494094056,
109.83054690628313,
110.03204566139961,
109.9510069576268,
109.94745647560495,
109.9582238677796,
109.89954404500857,
109.92641372358426,
109.92131383355473,
109.87732823243779,
109.92638841241909,
110.01018459568732,
110.06735891653018,
110.03190550799256,
110.06827939481721,
110.02632331010363,
110.13567604204891,
110.08028349989547,
110.00659964897913,
110.095340431434,
110.13234117253684,
110.05942959213318,
110.24394112609637,
110.29870953307487,
110.25199220722851,
110.11888688379071,
110.1874870474171,
110.12159450998219,
110.08664689473456,
110.16220725516997,
110.15109941687047,
110.24979498552676,
110.1531702847872,
110.08448030269084,
110.16589986091856,
110.18329677854199,
110.2056127575459,
110.1114025040685,
110.07118441419182,
110.11731667150322,
109.94136438091286,
110.06833941202825,
110.16333718574276,
110.22419980862102,
110.15487565840701,
110.27770125617377,
110.32253857700154,
110.1645180849242,
110.2849671510863,
110.24365938697838,
110.39342283972306,
110.34851749507789,
110.30151948368383,
110.41877141305717,
110.48170154571534,
110.36917385675962,
110.44810389959564,
110.57669133608265,
110.53731482581604,
110.51667809268034,
110.50122880687549,
110.5682956621206,
110.50955623016227,
110.45954554900993,
110.57632675170899,
110.62987408895106,
110.63962769380926,
110.59836913028111,
110.56366846212185,
110.73037073262967,
110.735803896821,
110.66053344357661,
110.69382823570425,
110.62948435303426,
110.55491372280409,
110.53389078477046,
110.63943177269151,
110.66430355541098,
110.49603751758657,
110.43545251691197,
110.54578385709543,
110.52243492289485,
110.48966748067225,
110.45954168082447,
110.44010579825611,
110.4663990079063,
110.47900622604149,
110.35008502865628,
110.38863265642068,
110.36814535017125,
110.38031968401611,
110.40000336767899,
110.44954872540819,
110.35288810434363,
110.28641502660699,
110.31645349520136,
110.3749656446801,
110.31828239749393,
110.35403405823047,
110.43197468119595,
110.32039538431724,
110.2325850168212,
110.14737898384453,
110.211424745551,
110.38876481323814,
110.28622501637709,
110.33915121319083,
110.2437145827245,
110.31372699320627,
110.23091936232922,
110.30783455833925,
110.3847497543493,
110.32493781195747,
110.24921375675424,
110.26620690552285,
110.20532256372687,
110.21590015092865,
110.50230762163177,
110.4328656654836,
110.36732666188466,
110.41376396787369,
110.31006244873589,
110.35555949246046,
110.488628848743,
110.43209407113959,
110.39725678988111,
110.4556504844168,
110.49895985980518,
110.345123927821,
110.40772634506226,
110.4988621572961,
110.49342946149986,
110.48799676570361,
110.54957943715206,
110.60964425239669,
110.6633295256553,
110.68448051550178,
110.6542251891115,
110.49177103826155,
110.49483359323297,
110.47025173453304,
110.57745971100017,
110.48286200874692,
110.4514692483563,
110.4923373717287,
110.60897964771216,
110.62998472320149,
110.63870130645344,
110.65722244488903,
110.65995347021769,
110.65244607958726,
110.74423803442912,
110.66365851113262,
110.76353867525933,
110.69457039213648,
110.72490283159874,
110.80498126190173,
110.68508029482257,
110.47437764366948,
110.56614663432966,
110.72227236141347,
110.83217238741616,
110.74342292431557,
110.88173190377168,
110.89142019196845,
110.86516694014955,
110.98890940475277,
111.14764288845473,
111.06486395779066,
110.98916680684283,
111.086493913671,
111.1022867603507,
111.13281656367808,
111.25076093030472,
111.15098159628687,
111.02120127641803,
111.1799880394557,
111.06546904664486,
111.01256150532306,
111.0767980150216,
110.99061540840911,
111.01148403467042,
110.97311570494436,
110.8696865464157,
110.9053842588302,
110.92679531073819,
110.91100242383234,
110.93634086053922,
110.89233566666333,
110.84829395859192,
110.79041228541483,
110.7873492460839,
111.00493792576816,
110.58378625671489,
110.61923789326373,
110.63743913102924,
110.69964163452076,
110.66418678725138,
110.81998777885016,
110.76982846577963,
110.78015154528092,
110.96133614938027,
110.85776358946434,
110.80553029272006,
110.74474309179233,
110.73122637135377,
110.83343993603252,
110.87870404387292,
110.909495913584,
110.85840664463117,
110.95765861847602,
110.95767376037224,
111.06128632155247,
110.99315097761108,
111.11953276246786,
111.02371329781599,
110.98442191598005,
111.02393241677008,
110.94855785074618,
110.87318328472227,
111.00318564520941,
110.96500269501259,
111.06212214122061,
110.95421102970528,
110.8913291370403,
110.99665623542542,
110.98291658806305,
111.08209939912894,
110.81809691703258,
110.96357013224521,
111.14160812136774,
110.93599260228065,
110.96895074429301,
111.03081825587898,
110.95388453938222,
111.0959279523676,
111.01414255991888,
110.99357271204858,
111.04480980356225,
111.06442733012878,
111.01898143234206,
110.95174874785356,
111.04064226469956,
111.01472775460842,
110.96283158731168,
111.04290723138799,
110.92679225290345,
110.73180557344277,
110.78394395215437,
110.85455805308496,
110.85568978879911,
110.95850745218728,
110.97267315015492,
110.81591897808624,
110.79577623092116,
110.87690011362953,
110.72473084734439,
110.9764074981585,
110.9403225484119,
110.88617400445462,
110.83430319378414,
110.83016859617473,
110.79082200694623,
110.893688016308,
110.88369986730085,
110.85470480673946,
110.79324983380036,
110.87965908469555,
110.83348423972734,
110.8038749440511,
110.9332397480019,
110.94818288453854,
110.81309381293352,
110.8275406786977,
110.74008980672289,
110.7906786050275,
110.75639719226707,
110.72402621199643,
110.68484382151094,
110.64566143102545,
110.83701828577694,
110.91844931439024,
110.94505613070008,
110.8479359692096,
110.80806202888489,
110.78870244026184,
110.85500902377859,
111.02975106726294,
110.96854417808059,
110.95311425353766,
110.96526345573692,
110.8877048294484,
110.99924872723201,
110.91299747674415,
110.79239901397277,
110.91713096699229,
111.00655945901138,
110.97358491921332,
110.84367905787917,
110.90838112484978,
110.86261746802386,
110.74602309087291,
110.71575729137302,
110.92419451072824,
111.02381017816046,
110.91258149418043,
110.88314138128639,
110.73422559353935,
110.74374664883405,
110.88672006467513,
110.93721414368497,
111.00597460943507,
110.78771670538234,
110.9757628180419,
111.03483479817709,
111.14549053079755,
111.1167878174326,
111.0576236737555,
110.91517897929357,
110.77460756929884,
110.98902314503988,
110.91069868341162,
110.8420232578446,
110.99911216100057,
110.99361455725457,
110.97182095685353,
110.8323865639599,
110.85050785813218,
110.83892356181131,
110.76104255857922,
110.74964569636754,
110.79751604301788,
110.88363303216397,
110.79311962127686,
110.82142125732828,
110.82732356056763,
110.84562346140544,
110.75717652638754,
110.72270550727845,
110.61719067891438,
110.71378985510933,
110.77304055955675,
110.65166392326356,
110.58127892812094,
110.58984758589003,
110.71473484905921,
110.74242310865634,
110.70386855907368,
110.65652558880588,
110.60953901078966,
110.65066970189413,
110.67838069794905,
110.73902693368301,
110.5940344334974,
110.60154084959528,
110.65103062899527,
110.59386586566526,
110.63841338523832,
110.74296489291721,
110.64312468413861,
110.71320387674288,
110.7925863067078,
110.83440707971177,
110.67298779008017,
110.84401726192898,
110.82683713701036,
110.7275123961919,
110.69577399657616,
110.66605276799348,
110.65259838104248,
110.6452381528657,
110.78990391839058,
110.80040402118202,
110.64356129445851,
110.63572044372559,
110.74802260852111,
110.6904317669556,
110.67855939595054,
110.80042635599771,
110.70521916174565,
110.66049848738297,
110.67892026901245,
110.74850835607815,
110.72942660319485,
110.71034485031156,
110.74075078596151,
110.85511127518038,
110.83937940112936,
110.86283291470691,
110.92009008195666,
110.92344048852777,
110.8605120650471,
110.90674509504267,
110.99179995348297,
110.94139582180831,
111.02993010013274,
110.92964668273926,
110.96610802544488,
110.96743189493814,
110.8298687616984,
110.95354491339789,
110.89336541493734,
110.7555260522025,
110.7798420224871,
110.84580033620199,
110.87872452735901,
110.78497655656602,
110.74773454666138,
110.73813711802164,
110.80350286695692,
110.80947527885436,
110.74462471527667,
110.80016942089152,
110.77882641180109,
110.64921485355922,
110.56874653952462,
110.57666212717692,
110.70060424804687,
110.7514072060254,
110.72302091534111,
110.6031421025594,
110.64870654212103,
110.63592408498128,
110.51643899412436,
110.43866470897025,
110.42098705928001,
110.46110820770264,
110.4887049569024,
110.50405795578165,
110.57169356383073,
110.63726508504752,
110.65729739137463,
110.52935778299967,
110.40638525105636,
110.33771405557712,
110.32152709960937,
110.3584546830919,
110.36156711578369,
110.34300012588501,
110.24546489715576,
110.25190891602647,
110.28899598211088,
110.2036413919358,
110.19570318857829,
110.17776578267416,
110.10220063527426,
110.08900243441263,
110.13966145284843,
110.03635828904518,
110.11406667497423,
110.00045418739319,
109.96758357153999,
110.05783696574413,
109.9530555209684,
109.94032612868452,
109.96436065038046,
109.83343569437663,
109.95882261064318,
109.90700736045838,
109.91783218383789,
109.81124174329969,
109.83373516930475,
109.79941552795435,
109.75578696663796,
109.82750407324897,
109.74496665000916,
109.75025231285584,
109.77447519481183,
109.71555842334094,
109.58887431235762,
109.65213652520174,
109.69145496628107,
109.62763413323296,
109.61801658206515,
109.5136714965515,
109.50186219108474,
109.56367863549127,
109.54298663139343,
109.50668014950223,
109.43506976763408,
109.43994077046712,
109.56542960272895,
109.6082957903544,
109.53953145345052,
109.51392709943983,
109.4275300080481,
109.45948242276546,
109.39541717105442,
109.40222566392687,
109.42016428557471,
109.37858189892677,
109.3164442634026,
109.3099977365141,
109.2103008863661,
109.30851543660262,
109.31294670104981,
109.24517968495687,
109.26249179278791,
109.18507622181748,
109.1907318327162,
109.22488187154134,
109.30957021713257,
109.26217435201009,
109.22363577401424,
109.28072271935471,
109.17310396830241,
109.22176856470327,
109.17052938515376,
109.2876014497545,
109.21881296369764,
109.21767191886902,
109.13640925089518,
109.10710354158442,
109.10218061770733,
109.12236236996121,
109.21434990564983,
109.13964623646845,
109.32155582533507,
109.3261044661204,
109.27198855082194,
109.28159408569336,
109.30180733998617,
109.31935329437256,
109.22605368296306,
109.30594566307046,
109.35963109532982,
109.36976695590549,
109.42373547554016,
109.3915999730428,
109.45100008427534,
109.4759456103715,
109.50347754160563,
109.5890883339776,
109.59866877661811,
109.64140753746032,
109.6524856991238,
109.71160439385308,
109.70808005332947,
109.7046968460083,
109.65366064707437,
109.65206764140615,
109.72364485331262,
109.69499784799581,
109.69140974680583,
109.73836445278592,
109.65747060569242,
109.75683753716046,
109.7057680130005,
109.7928748872545,
109.78727283477784,
109.87181447572935,
109.96439290970949,
110.00129954020183,
109.86868655529372,
110.00470632192939,
110.00413386027019,
110.03946851094564,
110.08416440075203,
110.16363221041706,
110.11345909966363,
110.01636902945383,
109.99040728977748,
109.99146065182155,
110.11423414548238,
110.25515906016032,
110.0973079893324,
110.00631546974182,
109.9218393227314,
109.89555046755848,
109.8436192618476,
109.92171220779419,
109.90273503197564,
110.00416145981318,
110.06338300203022,
110.09139318209542,
110.11822830835978,
110.10653966267904,
109.97037527296278,
110.05083930139887,
110.01336476112353,
110.10010079277886,
110.10895343356663,
110.12838997840882,
110.05865578121609,
99.95626883370535,
99.98092083522252,
100.08158765217783,
100.0574228645761,
99.96448196534085,
100.0506034117397,
100.02458214749896,
100.15366243083587,
100.11770038085803,
100.12574878268772,
100.2976206707527,
100.40144826253255,
100.24648991510115,
100.25332171244142,
100.23768319447835,
100.2198172463311,
100.19972523371379,
100.2052412033081,
100.29876046498616,
100.19695996602377,
100.12781653015035,
100.14082369849795,
100.1646637398856,
100.14280743069119,
100.12840206008252,
100.11730961482472,
100.10621716956692,
100.16081677086812,
100.09467508396341,
100.13990641911825,
100.22046858681573,
99.95735715178826,
99.84578883985759,
99.84330132297514,
99.87016934660784,
99.92326903152465,
100.00725571950277,
99.92164446787906,
99.90688964259073,
99.953732730681,
100.13153377532959,
100.07170600467258,
100.11827379862467,
100.07051567077637,
100.11307979038783,
100.09459485735212,
99.91682663939277,
99.95470379193624,
99.89884557088216,
100.0223278700147,
99.9835950526261,
99.90179207110643,
99.76446052440944,
100.03539649327595,
99.86892823537191,
99.9496832280474,
100.01498391142285,
99.75436819712321,
99.89843023935954,
100.02813042958577,
100.0839237552219,
100.10783230463663,
100.16822322732655,
100.08172205807833,
100.18244695663452,
100.22603828307327,
100.34138672824963,
100.29122123739442,
100.34688694953918,
100.3443433982938,
100.33620879092172,
100.31989408493043,
100.34460275274488,
100.12098468231319,
100.28936915055174,
100.34027266184489,
100.4774142964681,
100.41442900323524,
100.4018150983053,
100.47370945930481,
100.4339678955078,
100.33024003770616,
100.34593319274278,
100.39652219870862,
100.4265915900883,
100.40769929885865,
100.37690290362595,
100.34676668929312,
100.29240931919642,
100.22989188058035,
100.29023007302234,
100.33060420368771,
100.4216253311352,
100.44308390633283,
100.28657059866109,
100.35431087394346,
100.4276907961783,
100.40632078688651,
100.31324768066406,
100.27188771841377,
100.28097289191352,
100.37593486362033,
100.0959551706786,
100.19667701721191,
100.32609344787767,
100.3548708152771,
100.2510377714369,
100.30943076239691,
100.3321494849609,
100.32440307260951,
100.38223849602466,
100.52839613576987,
100.51112433539497,
100.48060668945313,
100.57930170694986,
100.55174670942223,
100.46301807577538,
100.47826827183111,
100.44654232449001,
100.38304671265801,
100.35959292411805,
100.43241906907824,
100.4549811299642,
100.36580338426474,
100.18569876738162,
100.26714592552503,
100.3771133518219,
100.4267752232782,
100.36805265383167,
100.49674887657166,
100.45121513790555,
100.46325883229574,
100.45099753285328,
100.4400876080234,
100.41634641707705,
100.41698895955692,
100.48977324541877,
100.60045611904752,
100.5930078497724,
100.5782270219591,
100.58933202955458,
100.68240003585815,
100.62932577345106,
100.57949899730656,
